Issuer,ISIN,currency,Moody__Rating,country,annc_date,amt,yield_issue,coupon,ROA,at,moody_21,leverage,investment_grade,sic_str,industry_sector,ROA_impute,at_impute,leverage_impute,ROA_missing,at_missing,leverage_missing,issue_dt1,mat_dt1,issue_year,duration,amt_log,at_log,greenid,country_AS,country_AU,country_AZ,country_BA,country_BE,country_BH,country_BL,country_BR,country_BS,country_BU,country_BV,country_CA,country_CB,country_CC,country_CE,country_CH,country_CI,country_CO,country_CY,country_DN,country_EA,country_EC,country_FN,country_FR,country_GA,country_GE,country_GG,country_GR,country_HK,country_HU,country_IC,country_ID,country_IM,country_IN,country_IR,country_IS,country_IT,country_JE,country_JO,country_JP,country_KU,country_KZ,country_LE,country_LI,country_LS,country_LV,country_LX,country_LY,country_MA,country_MI,country_MO,country_MT,country_MV,country_MX,country_NI,country_NO,country_NT,country_NZ,country_OM,country_PA,country_PE,country_PH,country_PL,country_PO,country_PR,country_QA,country_RU,country_SA,country_SD,country_SG,country_SK,country_SL,country_SP,country_SV,country_SW,country_SZ,country_TG,country_TH,country_TK,country_TW,country_UA,country_UE,country_UK,country_UR,country_US,country_VT,country_WG,industry_sector_Educational Services,"industry_sector_Engineering, Management, Research","industry_sector_Finance, Insurance, Real Estate",industry_sector_Investment & Holding Companies,industry_sector_Legal Services,industry_sector_Manufacturing,industry_sector_Other,industry_sector_Public Administration,industry_sector_Real Estate,industry_sector_Retail Trade,industry_sector_Services,industry_sector_Transportation & Utilities,industry_sector_Wholesale Trade,propensity_score
Engie SA,FR0014005ZQ6,EUR,Baa1,FR,2021-10-20,873.675,1.124,1.0,,,14.0,,1,4911.0,Transportation & Utilities,2.94,267129.3,46.736893510289406,1,1,1,2021-10-26,2036-10-26,2021,15.01095890410959,6.7727084529539505,12.495488089824597,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.07920418646392846
Societe Fonciere Lyonnaise SA,FR00140060E7,EUR,NR,SP,2021-10-14,579.7,0.622,0.5,3.63,,,22.180685358255452,0,6798.0,Investment & Holding Companies,3.63,43137.5,22.180685358255452,0,1,0,2021-10-21,2028-04-21,2021,6.504109589041096,6.362510728345687,10.672147967406259,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.4145968228091796
Electricite De France SA,FR0014006UO0,EUR,A3,FR,2021-11-23,1968.05,1.197,1.0,1.4,,15.0,21.199596324576106,1,4911.0,Transportation & Utilities,1.4,267129.3,21.199596324576106,0,1,0,2021-11-29,2033-11-29,2021,12.008219178082191,7.584798483793524,12.495488089824597,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.10833720985758921
EDP Energias de Portugal SA,PTEDPNOM0015,EUR,Baa3,PO,2020-04-07,816.675,1.719,1.625,1.22,,12.0,44.12260254457265,1,4911.0,Transportation & Utilities,1.22,267129.3,44.12260254457265,0,1,0,2020-04-15,2027-04-15,2020,7.002739726027397,6.705241218900234,12.495488089824597,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.2977220161236302
Greenvolt Energias Renovav SA,PTGNVAOM0000,EUR,NR,PO,2021-11-03,116.1,2.756,2.625,4.33,,,91.45158907287313,0,4911.0,Transportation & Utilities,4.33,267129.3,91.45158907287313,0,1,0,2021-11-10,2028-11-10,2021,7.005479452054795,4.754451888703846,12.495488089824597,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.15445411068099585
Unibail-Rodamco SE,XS1038708522,EUR,NR,FR,2014-02-19,1030.079,2.646,2.5,,,,,0,6798.0,Investment & Holding Companies,3.16,43137.5,46.791151967825336,1,1,1,2014-02-26,2024-02-26,2014,10.005479452054795,6.937390777311587,10.672147967406259,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.1518523219436047
Hera SpA,XS1084043451,EUR,Baa1,IT,2014-06-26,680.643,2.436,2.375,1.16,,14.0,42.35565982818537,1,4939.0,Transportation & Utilities,1.16,267129.3,42.35565982818537,0,1,0,2014-07-04,2024-07-04,2014,10.008219178082191,6.52303793961852,12.495488089824597,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.08537198840272485
Verbund AG,XS1140300663,EUR,Baa1,AS,2014-11-13,623.831,1.67,1.5,1.01,,14.0,29.79389044244143,1,4911.0,Transportation & Utilities,1.01,267129.3,29.79389044244143,0,1,0,2014-11-20,2024-11-20,2014,10.008219178082191,6.435879498354124,12.495488089824597,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.18493066126455512
Vestas Wind Systems As,XS1197336263,EUR,NR,DN,2015-03-04,554.078,2.874,2.75,5.79,143739.7,,6.478654843242719,0,3511.0,Manufacturing,5.79,143739.7,6.478654843242719,0,0,0,2015-03-11,2022-03-11,2015,7.005479452054795,6.317305471060534,11.875759303918544,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.055621797475885644
Unibail-Rodamco SE,XS1218319702,EUR,NR,FR,2015-04-08,539.142,1.035,1.0,,,,,0,6798.0,Investment & Holding Companies,3.16,43137.5,46.791151967825336,1,1,1,2015-04-15,2025-03-14,2015,9.92054794520548,6.2899789870467995,10.672147967406259,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.21921084266136687
Shanks Group PLC,XS1238024035,EUR,NR,UK,2015-06-03,112.689,3.348,3.65,,1608.0,,32.83785724544018,0,4953.0,Transportation & Utilities,2.94,1608.0,32.83785724544018,1,0,0,2015-06-16,2022-06-16,2015,7.005479452054795,4.72463181202303,7.382746449738912,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.028531286700546735
BRF SA,XS1242327168,EUR,Baa3,BR,2015-05-29,549.451,2.822,2.75,7.07,52962.1,12.0,34.87478834328491,1,2015.0,Manufacturing,7.07,52962.1,34.87478834328491,0,0,0,2015-06-03,2022-06-03,2015,7.005479452054795,6.308919597893097,10.877331842392723,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.07783507347983523
Citigroup Inc,XS1273441672,EUR,NR,US,2020-05-06,10.794,2.2,2.2,0.62,2261601.0,,24.131013573478334,0,6021.0,"Finance, Insurance, Real Estate",0.62,2261601.0,24.131013573478334,0,0,0,2020-05-11,2040-05-11,2020,20.013698630136986,2.3789904241964512,14.631583527526258,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.011858874162779566
Societe Generale SA,XS1324923520,EUR,A2,FR,2015-11-18,533.163,0.818,0.75,0.26,,16.0,13.02237891776081,1,6000.0,"Finance, Insurance, Real Estate",0.26,1000244.3,13.02237891776081,0,1,0,2015-11-25,2020-11-25,2015,5.005479452054795,6.2788271935487066,13.815754828127888,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.059910886180637245
Societe Generale SA,XS1500337644,EUR,A2,FR,2016-09-28,560.853,0.135,0.125,0.26,,16.0,14.548211356806446,1,6000.0,"Finance, Insurance, Real Estate",0.26,1000244.3,14.548211356806446,0,1,0,2016-10-05,2021-10-05,2016,5.002739726027397,6.329458839100729,13.815754828127888,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.06980884698549787
